sha256,case_ratio,characters_count,under_line_count,under_line_ratio,word_count,word_len_avg,operator_count,operator_ratio,string_variables,string_len_word_avg,string_word_ratio,comment_words_count,comment_lines_count,comment_len_word_avg,comment_char_entropy,code_words_count,code_lines_count,code_len_word_avg,code_char_entropy,arithm_funcs_ratio,type_convers_funcs_ratio,text_funcs_ratio,obfuscation_funcs_ratio,high_imp_funcs_ratio,auto_funcs_ratio,open_funcs_ratio,get_funcs_ratio,proces_inters_ratio,lines_count,character_entropy,url_count,macro_size,file_size,macro_file_ratio,amount_of_files,code_files
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.624,0,0,0,0,0,0,0,0,0,8,4.624,0,299,17408,0.017,1,1
290fe595c3e224cc0b415d461e5da4209276f45033ed2284fb99a49240280bff,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,54272,0.005,1,1
eb704e291332d2dc7635047f49f70f7e6d4d7d15a744acf56ae306401db4faec,0.249,312,7,0.022,29,10.241,9,0.31,2,16,0.069,0,0,0,0,29,11,10.241,4.756,0,0,0,0,0.034,0.034,0,0,0,11,4.756,0,361,40448,0.009,1,1
fffb07bf786a17fede0a299442883eedc4e00d789c07728910baad16b06181dd,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,69632,0.004,1,1
326d097f57753ed222fbd5316ac0a7b303ed7a021141e63e0c3d16c98b6cad93,0.26,312,9,0.029,31,9.484,8,0.258,3,19.667,0.097,0,0,0,0,31,11,9.484,4.856,0,0,0,0,0.032,0,0.032,0,0.032,11,4.856,1,362,10240,0.035,1,1
14533c3695263d3cd67e18ed826688769adf6cce021884f225001d428c99002d,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,260096,0.001,1,1
e6b1ad2b0250eef37d21e7fd392a1f22943d388d68eadaacdd625c5944b34471,0.269,275,9,0.033,29,9,8,0.276,2,16,0.069,0,0,0,0,29,10,9,4.658,0,0,0,0,0.034,0,0.034,0,0,11,4.658,0,324,29184,0.011,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,21504,0.014,1,1
6fb918a66f6431ecc8583134bd78a83a992dc23f60981e9f7ba5286d86d7aa0c,0.266,303,9,0.03,33,8.545,13,0.394,3,13.667,0.091,2,1,5,2.664,31,11,8.774,4.656,0,0,0,0,0,0,0,0,0,16,4.705,0,366,118272,0.003,2,2
3fdadaf7ad283b7744e0a9d9037fc84168ff952c7e9c843981e583bf7d5c4642,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.632,0,0,0,0,0,0,0,0,0,8,4.632,0,299,32256,0.009,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,17408,0.017,1,1
cb11e6a03446e0bdcfc78017d98e8e6cd8604bb24ff554001d31f1ee17d04e41,0.261,254,8,0.031,24,10.083,8,0.333,2,20.5,0.083,0,0,0,0,24,8,10.083,4.557,0,0,0,0,0,0,0,0,0,8,4.557,0,294,227840,0.001,1,1
ccdd93841d9c59ba623fb3f07d6da881ed829ed1897776ce6b1487437d7e7d04,0.278,302,9,0.03,33,8.576,9,0.273,4,12,0.121,0,0,0,0,33,12,8.576,4.701,0,0,0,0,0,0,0,0,0.03,14,4.701,1,360,8704,0.041,2,2
5531c6830927fba4e487f76f498857e87d247ce514585752e8cef205f1df77fa,0.282,261,8,0.031,28,8.75,12,0.429,2,7.167,0.214,0,0,0,0,28,8,8.75,4.65,0,0,0,0,0,0,0,0,0,8,4.65,0,301,46592,0.006,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,12800,0.024,1,1
659c79bd75d53ae6c8d6a029f3c9b785101c0299db343640f3fd8460566f1542,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,110080,0.003,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,15360,0.019,1,1
8d68a32ec1488ccea50d987c268e79cc9a49797fa8ae7a55cbf4c3bbcb6ab6f4,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.635,0,0,0,0,0,0,0,0,0,9,4.635,0,302,44544,0.007,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,39424,0.008,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,55296,0.006,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.632,0,0,0,0,0,0,0,0,0,8,4.632,0,299,25088,0.012,1,1
e490407bf470a6454dd35077ca5eabf04e8b14ad9079a3b6127936c5fe8b1077,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.635,0,0,0,0,0,0,0,0,0,8,4.635,0,300,200704,0.001,1,1
b5827cc55e3ecba84d075a6f12a764d292df549b8d174ac39c227c7ef50eb21d,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,73728,0.004,1,1
ceb6ea717f494123f29151bf23b5947c45d07c6ba29e55a47c635eef70a9b2e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60416,0,1,0
290fe595c3e224cc0b415d461e5da4209276f45033ed2284fb99a49240280bff,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,36864,0.008,1,1
8cb5d06f9c08518311795b77e6100a519c84e7d81c066a5ae48f33266fa9c796,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,52224,0.006,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.274,268,8,0.03,29,8.655,12,0.414,2,7,0.172,0,0,0,0,29,9,8.655,4.69,0,0,0,0,0,0,0,0,0,11,4.69,0,315,25088,0.013,1,1
ddc824dc8ade1420698d2e4a88597493a6ca27e78b2744624d7e3a1eef18f234,0.25,22,0,0,4,4.5,0,0,0,0,0,0,0,0,0,4,2,4.5,2.845,0,0,0,0,0,0,0,0,0.5,2,2.845,0,22,35328,0.001,2,2
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,15360,0.019,1,1
f2e0a195d32a1c8fb78d9fb768f7a16a802315a9ce010ec3c0025b578f24ce33,0.274,290,9,0.031,31,8.742,13,0.419,3,7.571,0.226,0,0,0,0,31,9,8.742,4.717,0,0,0,0,0,0,0,0,0,12,4.717,0,341,545792,0.001,2,2
82746c735a4c9f52e5f33e724929c910dc2f5b5edd82dde09d618fc49cd003ac,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,1336832,0,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.632,0,0,0,0,0,0,0,0,0,8,4.632,0,299,16384,0.018,1,1
9413a87deae24b9e102965ef5f5fcb414d7384cddb94a37f97178d8c0d04bafc,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.64,0,0,0,0,0,0,0,0,0,8,4.64,0,300,200704,0.001,1,1
7709edecebaee9e1dcbabae6c883bbab776873284c9193735d4b498d390cad0f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144896,0,1,0
3e09659e4feb8e59dab0621f7491aa8bd2e4c59833435bf3928e6cd385982571,0.286,280,9,0.032,30,8.667,13,0.433,3,7,0.2,0,0,0,0,30,9,8.667,4.647,0,0,0,0,0,0,0,0,0,9,4.647,0,325,144384,0.002,2,2
3c90b25b13aea421a45df9fae75e95b4216f44fce2c77a527600f7d33699ce4c,0.284,297,9,0.03,30,9.233,9,0.3,3,9.5,0.2,0,0,0,0,30,9,9.233,4.716,0,0,0,0,0,0,0,0,0,9,4.716,0,346,105472,0.003,1,1
306d9de054afe1736cd2d8b0d446ec4fee721c7d6edef95b5e7c74d01357788b,0.261,254,8,0.031,24,10.083,8,0.333,2,20.5,0.083,0,0,0,0,24,8,10.083,4.557,0,0,0,0,0,0,0,0,0,8,4.557,0,294,123392,0.002,1,1
365b29409fa2ad2824ffd204dfe785ed51db8f76b5d39e3e2439fc2d03ae5f57,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,252928,0.001,1,1
ec2bf0543015ecf60e9b8ab978b3a730596b110a7b68a6434fe30555dc471299,0.284,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.638,0,0,0,0,0,0,0,0,0,8,4.638,0,299,31232,0.01,1,1
fa91b65616c6655f5a5a2224343c7331f44606879dd2bbd356943282a9dc74c9,0.303,292,8,0.027,32,8.563,8,0.25,3,10,0.156,0,0,0,0,32,11,8.563,4.807,0,0,0,0,0.031,0.031,0,0,0.031,13,4.807,0,348,7680,0.045,1,1
1bda09cb6d9346bb20e97083a2d7863796e41ea902c3e7a722d044968fb37481,0.557,167,2,0.012,22,6.682,5,0.227,3,17.5,0.182,0,0,0,0,22,6,6.682,5.264,0,0,0,0,0,0,0,0.045,0.045,12,5.264,0,207,10240,0.02,1,1
39cef98b88e8b86e6a1dc5bd13e1fec86e145b3a38dd2919a08b0ef8d87584f9,0.276,305,9,0.03,33,8.606,9,0.273,4,11.25,0.121,0,0,0,0,33,12,8.606,4.71,0,0,0,0,0.03,0.03,0,0,0.03,14,4.71,0,363,11264,0.032,2,2
f331a822643bba9d81bd33b70f60856e45fddbed4b3d77b57ae1f6e045572fbc,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,131584,0.002,1,1
2994dea8baa0d696c423bad3bd0f1868df20f340e3585b1b602879b0da9a4e88,0.339,312,9,0.029,33,8.697,13,0.394,3,7.333,0.273,0,0,0,0,33,9,8.697,5.004,0,0,0,0,0,0,0,0,0,9,5.004,0,361,131072,0.003,1,1
bc65a42522c06e81e59746223fb5831b10d31f2f20369629a27dadfa838df4bd,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,201216,0.001,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.621,0,0,0,0,0,0,0,0,0,8,4.621,0,299,15872,0.019,1,1
290fe595c3e224cc0b415d461e5da4209276f45033ed2284fb99a49240280bff,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,38912,0.008,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.632,0,0,0,0,0,0,0,0,0,8,4.632,0,299,17920,0.017,1,1
93b538433f49c597b0323630c80f353b63274e0f3cd5fbefcfe4c621d444088b,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,247808,0.001,1,1
7b1ff38311fcb3fd1b1e4956edf370f0c0095f3ee5c49921347880dda8f9c83f,0.316,116,0,0,24,4.167,0,0,4,6,0.167,0,0,0,0,24,12,4.167,4.254,0,0,0,0,0,0,0,0,0.167,12,4.254,0,144,38912,0.004,4,4
e37bfbc2760c7ca291e200b6820b2689fe8c0df6cdd5321e502b308d146edc56,0.264,311,9,0.029,34,8.529,9,0.265,3,13.333,0.088,0,0,0,0,34,12,8.529,4.723,0,0,0,0,0.029,0,0.029,0,0.029,12,4.723,1,368,47616,0.008,1,1
53fa690721e85e3c6eedd34a20727443ecb6539735309fd82786c429a60178b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19947008,0,1,0
d011afbbdea49c0dcc711650aa14eeb96f8bf55b9dd2257ccae7de4f475d0e83,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.621,0,0,0,0,0,0,0,0,0,27,4.621,0,337,731648,0,1,1
75915cec966a5b9b6835e872127ff806a23b518f14a46f88e3092d9efed8a6b5,0.339,311,9,0.029,33,8.667,13,0.394,3,7.222,0.273,0,0,0,0,33,9,8.667,4.817,0,0,0,0,0,0,0,0,0,9,4.817,0,360,7514112,0,1,1
227a41247e536d2c5babeeb713faec6b9476015e53ae9cb53e81cf76fa1481eb,0.29,103,3,0.029,11,8.545,3,0.273,3,9.2,0.455,0,0,0,0,11,3,8.545,4.53,0,0,0,0,0,0,0,0,0,3,4.53,0,118,52736,0.002,2,2
0ae36d611cabd7f070ac93cef78402fe195ad987386372a7d1dcfdbd69de07d8,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,149504,0.002,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.632,0,0,0,0,0,0,0,0,0,8,4.632,0,299,17920,0.017,1,1
1ddf5551ee2af87cd42b17d44d533344bb2bd9d214d4b189c60c9bca2ca66df0,0.261,254,8,0.031,24,10.083,8,0.333,2,20.5,0.083,0,0,0,0,24,8,10.083,4.557,0,0,0,0,0,0,0,0,0,8,4.557,0,294,173568,0.002,1,1
3834662e684ce8a3b0a29b309dc0d5297dc811e6f16867917331f840ecec6efb,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.616,0,0,0,0,0,0,0,0,0,8,4.616,0,300,200704,0.001,1,1
db9af524baf68cb60209adc2132a50e0b6dff60de3fd01bd1b7956edd8dab0c3,0.271,271,9,0.033,27,9.481,9,0.333,3,13,0.111,0,0,0,0,27,9,9.481,4.569,0,0,0,0,0,0,0,0,0,9,4.569,0,316,15360,0.021,2,2
a5c76487deba7935f432b1ee9b2177ee19b5a9f897f62b76db7e9919b4cf4d80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74240,0,1,0
2682d6c8daa920a3345aa15ad5810c5becf3ef371548802f1dd12c639df3b493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4505600,0,6,0
178aa4454419a3db96812838aa5d574363eb9acb73ceafd87b2c441a526655a4,0.25,129,1,0.008,28,2.643,21,0.75,11,2,0.036,0,0,0,0,28,14,2.643,4.858,0,0,0,0,0,0,0,0,0,22,4.858,0,218,10752,0.02,1,1
c3b71e9b9440e1b269686d6218bb1526f2e62e6bd519b690ef124654af5ed8ba,0.284,299,9,0.03,32,8.813,9,0.281,3,13.667,0.094,0,0,0,0,32,11,8.813,4.683,0,0,0,0,0.031,0.031,0,0,0,14,4.683,0,357,12800,0.028,2,2
d6dd9c7f6d51c4681c7ca6997ac3a9ce1e654a3aa0986fbc1c6f39fd600a46cf,0.455,25,0,0,5,3.6,0,0,1,3,0.2,0,0,0,0,5,3,3.6,4.164,0,0,0,0,0,0,0,0,0.2,3,4.164,0,32,33280,0.001,1,1
f63d6b716e1db35a1b6eef55881cb06f8e0ace998aaa59db1639bec6a3108b3d,0.273,278,9,0.032,29,9.103,8,0.276,2,16,0.069,0,0,0,0,29,10,9.103,4.709,0,0,0,0,0,0,0,0,0,11,4.709,0,327,63488,0.005,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,27648,0.011,1,1
520b46611540b7e1efe2c2d7a783b39ba8ed219df97c9236250770c76751672c,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.624,0,0,0,0,0,0,0,0,0,8,4.624,0,299,56320,0.005,1,1
f90256c2e79b5ed097f9f6376503455e5929d01a94fe5c111620f56851931c3c,0.263,212,7,0.033,21,9.571,7,0.333,2,16,0.095,0,0,0,0,21,7,9.571,4.508,0,0,0,0,0,0,0,0,0,7,4.508,0,247,73216,0.003,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,16896,0.017,1,1
b40f6066c18b4c554d3910b6e8bd2d93d80a94ad7a34c282b97e9ed385913d83,0.246,303,12,0.04,34,8.441,10,0.294,3,11.667,0.088,7,1,5,4.03,27,9,9.333,4.661,0,0,0,0,0,0,0,0,0,10,4.766,0,356,157184,0.002,2,2
625ca7b800eb33d3da716f24d429332a150a3f231eaac4a99290e3604787a9a8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,191488,0.002,1,1
2994dea8baa0d696c423bad3bd0f1868df20f340e3585b1b602879b0da9a4e88,0.339,312,9,0.029,33,8.697,13,0.394,3,7.333,0.273,0,0,0,0,33,9,8.697,5.004,0,0,0,0,0,0,0,0,0,9,5.004,0,361,81920,0.004,1,1
c4672563c922d9f82994ba4afc4219e7b60d2cc84edba80de30a736c68206eb6,0.282,292,9,0.031,31,8.871,9,0.29,3,13.667,0.097,0,0,0,0,31,11,8.871,4.671,0,0,0,0,0.032,0.032,0,0,0,16,4.671,0,353,12288,0.029,2,2
9a52c05436f691fe9bb8f945adffd8fed2681be1eb5acb93553d79eea0a0bf58,0.275,311,10,0.032,34,8.559,9,0.265,4,10,0.147,0,0,0,0,34,12,8.559,4.797,0,0,0,0,0.029,0.029,0,0,0.029,12,4.797,0,358,13312,0.027,2,2
92150143629f471b627907464816adf7dc2acf83baf183bf820fe794035b7b8e,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.621,0,0,0,0,0,0,0,0,0,8,4.621,0,299,80896,0.004,1,1
82efd2880cc2b6f2fafa42d8fcba785b94cafca5558e054508823ed69da93feb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219648,0,1,0
90abea7f85a827344482cabccecd7f45d4e60c84588c72b575d620861a98564b,0.261,254,8,0.031,24,10.083,8,0.333,2,20.5,0.083,0,0,0,0,24,8,10.083,4.557,0,0,0,0,0,0,0,0,0,8,4.557,0,294,180224,0.002,1,1
858fc3f48145b26b07d6590feb24f5cbb8f2da18d59944a276d3778662d7f7c3,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,58368,0.005,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,18432,0.016,1,1
0df31812612fbd6a71bae21d076d050dbf45a3d9024914e808ce1d4a5beb9102,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,252416,0.001,1,1
f2d6357f46cd9cb30249694e6d8776dd841a52f9a4bb1025e0826a71bc5827cd,0.263,212,7,0.033,21,9.571,7,0.333,2,16,0.095,0,0,0,0,21,7,9.571,4.508,0,0,0,0,0,0,0,0,0,7,4.508,0,247,58368,0.004,1,1
51f74d578aa733eddff8bd631b21a475a62d7f608ba3054a60bf290307e864fa,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.65,0,0,0,0,0,0,0,0,0,8,4.65,0,300,68608,0.004,1,1
4ad34ebf6b1aca5c4719c6c912dcd434ebf42987e6e6f1aa8554219c625595a6,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,651776,0,1,1
9dd5c6bb5475715f863058b1e129a452f61ecb124b0e2d307a4be025bfff20a4,0.254,87,3,0.034,12,6.583,2,0.167,2,7,0.167,0,0,0,0,12,5,6.583,4.598,0,0,0,0,0.083,0.083,0,0,0,5,4.598,0,106,71168,0.001,2,2
654515a932c9d1bf750b3fab8acdd030c4282fe9310ad9e1eee25bd4f8e88096,0.313,26,1,0.038,3,7.667,1,0.333,1,7,0.333,0,0,0,0,3,1,7.667,4.181,0,0,0,0,0,0,0,0,0,1,4.181,0,31,74240,0,1,1
6e9712e93348d13d4a6c9675e178eee133b1b38e2a04f0558128606dc9a11967,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.642,0,0,0,0,0,0,0,0,0,8,4.642,0,300,48128,0.006,1,1
9aa2af966f70d02c8a9da26588b67ac65c66722c6127a488b2798c1f6c9437a0,0.278,265,8,0.03,28,8.893,12,0.429,2,7.833,0.214,0,0,0,0,28,8,8.893,4.716,0,0,0,0,0,0,0,0,0,8,4.716,0,305,667648,0,17,1
01ab25f614d44467db74baaba350beb694840b6715ef36b722e226585ffc3c39,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,2551808,0,1,1
cb9323dc036c26b8a7a5531650001731d55289ab9eb1b69b0160b8fde2d237c8,0.282,260,8,0.031,28,8.714,12,0.429,2,7,0.214,0,0,0,0,28,8,8.714,4.65,0,0,0,0,0,0,0,0,0,8,4.65,0,300,34816,0.009,1,1
2e11a38595df18341b88a62b96b7a7db87589fdac982172f31cc9f44641f9458,0.283,302,9,0.03,33,8.576,9,0.273,4,10.75,0.121,0,0,0,0,33,12,8.576,4.723,0,0,0,0,0.03,0.03,0,0,0.03,12,4.723,0,360,11264,0.032,2,2
0d9d0f12193bda1cd9e494f7d931f3719bae9dedcfad8ddd954bdf7bb423c265,0.261,254,8,0.031,24,10.083,8,0.333,2,20.5,0.083,0,0,0,0,24,8,10.083,4.557,0,0,0,0,0,0,0,0,0,8,4.557,0,294,176640,0.002,1,1
8d9be71e0f0422d58196684109edef8eea37ab20e3059dc0e338176cd1f85329,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,186880,0.002,1,1
0e995b0ce053ae1939e4821991ddc7136c785df65cc1dc6847358dc617d89d6b,0.337,141,2,0.014,22,5.682,5,0.227,2,7.6,0.227,0,0,0,0,22,7,5.682,5.133,0,0,0,0,0.045,0.045,0,0,0.091,16,5.133,1,206,12800,0.016,1,1
e3077de6c6532901fdff7c08338df792562248f22b9e3a808494841ff9a22a9f,0.271,299,9,0.03,33,8.424,13,0.394,3,13.667,0.091,2,1,4,2.585,31,11,8.71,4.661,0,0,0,0,0,0,0,0,0,16,4.716,0,362,33280,0.011,2,2
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.632,0,0,0,0,0,0,0,0,0,8,4.632,0,299,16896,0.018,1,1
af78fd5e5f9ad916016801dc84c50c2eb80064837358757d1fc275875b108dbc,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,923648,0,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.283,254,8,0.031,27,8.778,12,0.444,2,7,0.185,0,0,0,0,27,8,8.778,4.619,0,0,0,0,0,0,0,0,0,8,4.619,0,294,15360,0.019,1,1
c6d023f7309f18ce2347074c30d61fda4ced50c5ec6f7ae4de6437c8f57a7635,0.267,245,8,0.033,24,9.708,8,0.333,2,16,0.083,0,0,0,0,24,8,9.708,4.552,0,0,0,0,0,0,0,0,0,8,4.552,0,285,99840,0.003,1,1
8f679bb987d9e6f30bfde9ebafe9b2bf97f6276612e0293bb1e2b1e6b2cdb5b8,0.282,259,8,0.031,28,8.679,12,0.429,2,6.833,0.214,0,0,0,0,28,8,8.679,4.621,0,0,0,0,0,0,0,0,0,8,4.621,0,299,15872,0.019,1,1
5c9a9a17b897dfeaa2c32e34eeed7a57c0fe39eb124fe902500272d23de34d6e,0.295,304,9,0.03,29,9.759,9,0.31,3,12.6,0.172,0,0,0,0,29,9,9.759,4.765,0,0,0,0,0,0,0,0,0,9,4.765,0,353,108032,0.003,1,1
